sale_date,store_id,product_id,units_sold,revenue
2025-12-08,S012,P023,12,29.14
2025-12-08,S012,P018,4,7.32
2025-12-08,S012,P020,16,70.52
2025-12-08,S012,P012,2,4.71
2025-12-08,S050,P021,5,23.11
2025-12-08,S050,P019,16,29.72
2025-12-08,S050,P004,4,9.7
2025-12-08,S050,P016,11,20.6
2025-12-09,S045,P016,19,36.53
2025-12-09,S045,P013,7,18.08
2025-12-09,S045,P012,2,4.71
2025-12-09,S045,P018,3,5.57
2025-12-09,S045,P024,11,50.83
2025-12-09,S045,P004,3,7.46
2025-12-09,S005,P023,11,25.42
2025-12-09,S005,P001,10,23.72
2025-12-09,S005,P014,10,32.94
2025-12-09,S005,P021,3,14.46
2025-12-09,S005,P006,13,36.88
2025-12-09,S005,P020,11,48.69
2025-12-09,S023,P007,3,5.55
2025-12-09,S023,P004,13,32.1
2025-12-09,S023,P001,7,16.79
2025-12-09,S023,P025,6,22.76
2025-12-09,S023,P006,6,16.88
2025-12-09,S023,P010,13,25.53
2025-12-09,S017,P005,3,6.51
2025-12-09,S017,P025,19,73.32
2025-12-09,S017,P023,3,7.36
2025-12-09,S007,P018,8,15.8
2025-12-09,S007,P022,3,2.95
2025-12-09,S007,P016,4,7.81
2025-12-09,S007,P019,8,14.86
2025-12-09,S007,P008,9,16.66
2025-12-09,S007,P023,11,26.7
2025-12-09,S001,P021,14,69.38
2025-12-09,S001,P005,3,6.63
2025-12-09,S001,P020,14,60.44
2025-12-09,S001,P009,2,3.86
2025-12-09,S004,P004,6,14.42
2025-12-09,S004,P014,5,17.26
2025-12-09,S004,P005,15,32.33
2025-12-09,S004,P023,17,40.55
2025-12-09,S004,P019,6,11.12
2025-12-09,S004,P021,10,49.46
2025-12-09,S025,P023,12,27.54
2025-12-09,S025,P008,9,17.68
2025-12-09,S025,P002,6,14.02
2025-12-09,S025,P024,14,66.75
2025-12-09,S025,P016,10,18.97
2025-12-09,S029,P007,19,37.41
2025-12-09,S029,P015,3,5.57
2025-12-09,S029,P014,12,39.88
2025-12-09,S027,P006,6,16.58
2025-12-09,S027,P007,14,26.24
2025-12-09,S027,P002,16,38.68
2025-12-09,S011,P022,12,11.35
2025-12-09,S011,P001,17,40.13
2025-12-09,S011,P008,8,14.98
2025-12-10,S019,P022,15,14.69
2025-12-10,S019,P007,1,1.85
2025-12-10,S019,P009,7,12.83
2025-12-10,S019,P021,10,49.67
2025-12-10,S002,P014,7,23.8
2025-12-10,S002,P013,14,35.96
2025-12-10,S002,P012,13,31.32
2025-12-10,S002,P015,9,16.63
2025-12-10,S002,P009,3,5.62
2025-12-10,S025,P009,6,11.21
2025-12-10,S025,P021,3,14.73
2025-12-10,S025,P023,15,36.4
2025-12-10,S025,P010,2,3.98
2025-12-10,S025,P007,12,22.74
2025-12-10,S004,P019,13,24.26
2025-12-10,S004,P023,21,50.92
2025-12-10,S004,P007,15,27.87
2025-12-10,S011,P010,11,21.12
2025-12-10,S011,P004,8,19.76
2025-12-10,S011,P016,3,5.6
2025-12-10,S011,P005,10,22.69
2025-12-10,S037,P009,12,23.18
2025-12-10,S037,P019,3,5.59
2025-12-10,S037,P010,6,11.35
2025-12-10,S037,P015,10,19.69
2025-12-10,S037,P004,4,9.32
2025-12-10,S014,P019,15,29.82
2025-12-10,S014,P015,12,21.98
2025-12-10,S014,P005,8,17.99
2025-12-10,S014,P011,6,9.36
2025-12-10,S014,P006,3,8.56
2025-12-10,S014,P003,14,34.76
2025-12-10,S015,P001,13,31.16
2025-12-10,S015,P002,2,4.83
2025-12-10,S015,P018,7,13.79
2025-12-10,S015,P007,8,15.13
2025-12-10,S015,P012,8,19.64
2025-12-10,S015,P025,13,49.61
2025-12-10,S042,P014,14,45.6
2025-12-10,S042,P022,9,8.36
2025-12-10,S042,P005,4,8.44
2025-12-10,S042,P011,14,21.13
2025-12-10,S042,P016,2,3.87
2025-12-11,S039,P015,4,7.76
2025-12-11,S039,P013,1,2.71
2025-12-11,S039,P004,15,36.17
2025-12-11,S039,P018,5,9.87
2025-12-11,S039,P009,20,36.99
2025-12-11,S039,P016,5,9.55
2025-12-11,S004,P025,14,52.71
2025-12-11,S004,P009,3,5.93
2025-12-11,S004,P017,15,24.71
2025-12-11,S004,P007,4,7.86
2025-12-11,S043,P005,8,18.29
2025-12-11,S043,P003,9,20.8
2025-12-11,S043,P017,8,14.15
2025-12-11,S043,P024,15,70.73
2025-12-11,S043,P004,3,7.33
2025-12-11,S043,P009,2,3.71
2025-12-11,S007,P011,12,17.7
2025-12-11,S007,P012,9,21.34
2025-12-11,S007,P015,13,24.6
2025-12-11,S007,P020,20,87.28
2025-12-11,S042,P004,3,7.38
2025-12-11,S042,P005,4,8.86
2025-12-11,S042,P023,12,28.4
2025-12-11,S042,P024,13,64.16
2025-12-11,S002,P016,2,3.87
2025-12-11,S002,P004,2,4.85
2025-12-11,S002,P014,11,37.38
2025-12-11,S002,P015,12,23.28
2025-12-11,S049,P014,8,27.17
2025-12-11,S049,P022,11,10.74
2025-12-11,S049,P024,2,9.93
2025-12-11,S008,P016,15,27.58
2025-12-11,S008,P006,9,25.57
2025-12-11,S008,P003,6,14.28
2025-12-11,S008,P025,12,45.96
2025-12-11,S008,P011,9,13.73
2025-12-11,S008,P008,1,1.9
2025-12-12,S006,P011,19,28.67
2025-12-12,S006,P012,12,29.3
2025-12-12,S006,P002,6,14.17
2025-12-12,S006,P008,11,20.79
2025-12-12,S006,P015,3,5.57
2025-12-12,S006,P025,7,27.35
2025-12-12,S039,P004,11,27.01
2025-12-12,S039,P009,9,16.63
2025-12-12,S039,P020,10,43.58
2025-12-12,S039,P007,5,9.51
2025-12-12,S039,P022,14,13.3
2025-12-12,S039,P025,20,76.95
2025-12-12,S040,P019,4,7.74
2025-12-12,S040,P016,12,22.7
2025-12-12,S040,P017,7,12.49
2025-12-12,S040,P006,10,27.83
2025-12-12,S040,P025,15,59.31
2025-12-12,S040,P022,15,14.5
2025-12-12,S041,P023,6,14.6
2025-12-12,S041,P024,16,74.3
2025-12-12,S041,P018,7,13.59
2025-12-12,S041,P021,13,63.63
2025-12-12,S041,P007,17,33.67
2025-12-12,S020,P022,13,12.23
2025-12-12,S020,P024,3,14.01
2025-12-12,S020,P018,9,17.46
2025-12-12,S020,P010,7,13.59
2025-12-12,S020,P014,9,30.26
2025-12-12,S020,P001,15,34.67
2025-12-12,S033,P024,9,44.18
2025-12-12,S033,P021,12,55.31
2025-12-12,S033,P018,13,25.78
2025-12-12,S033,P013,15,38.68
2025-12-12,S036,P007,14,26.85
2025-12-12,S036,P020,9,40.29
2025-12-12,S036,P025,10,39.85
2025-12-12,S036,P015,3,5.58
2025-12-12,S036,P008,13,23.88
2025-12-12,S014,P018,7,13.34
2025-12-12,S014,P009,4,7.91
2025-12-12,S014,P005,3,6.66
2025-12-12,S014,P006,10,28.88
2025-12-12,S014,P019,9,17.49
2025-12-13,S012,P007,11,21.46
2025-12-13,S012,P022,22,21.02
2025-12-13,S012,P011,1,1.51
2025-12-13,S012,P012,13,31.37
2025-12-13,S034,P002,5,11.99
2025-12-13,S034,P022,9,8.57
2025-12-13,S034,P011,16,24.44
2025-12-13,S034,P013,15,41.51
2025-12-13,S005,P011,11,17.17
2025-12-13,S005,P017,2,3.35
2025-12-13,S005,P003,12,28.5
2025-12-13,S005,P004,5,12.28
2025-12-13,S033,P021,10,46.2
2025-12-13,S033,P003,10,24.02
2025-12-13,S033,P022,14,13.2
2025-12-13,S033,P005,21,45.91
2025-12-13,S033,P001,2,4.63
2025-12-13,S033,P015,2,3.86
2025-12-13,S011,P023,17,41.61
2025-12-13,S011,P003,14,32.86
2025-12-13,S011,P012,18,44.18
2025-12-13,S027,P016,8,15.14
2025-12-13,S027,P006,17,47.35
2025-12-13,S027,P018,20,36.65
2025-12-13,S035,P004,17,42.15
2025-12-13,S035,P002,11,26.82
2025-12-13,S035,P001,13,32.13
2025-12-13,S035,P019,17,31.62
2025-12-13,S044,P007,4,7.92
2025-12-13,S044,P004,21,48.41
2025-12-13,S044,P006,4,11.19
2025-12-13,S044,P022,27,25.36
2025-12-13,S044,P019,8,15.44
2025-12-13,S026,P011,15,22.23
2025-12-13,S026,P016,19,37.68
2025-12-13,S026,P015,6,11.22
2025-12-13,S026,P020,12,52.33
2025-12-13,S006,P012,20,47.25
2025-12-13,S006,P005,13,27.65
2025-12-13,S006,P022,6,5.87
2025-12-13,S006,P024,9,42.02
2025-12-13,S006,P011,5,7.88
2025-12-13,S023,P019,12,23.02
2025-12-13,S023,P013,23,59.8
2025-12-13,S023,P025,14,54.84
2025-12-14,S009,P015,8,15.26
2025-12-14,S009,P006,11,32.26
2025-12-14,S009,P019,8,15.12
2025-12-14,S009,P022,4,3.81
2025-12-14,S030,P013,11,30.61
2025-12-14,S030,P016,15,28.09
2025-12-14,S030,P015,8,15.13
2025-12-14,S030,P002,5,11.83
2025-12-14,S030,P021,11,52.05
2025-12-14,S033,P016,15,27.65
2025-12-14,S033,P020,10,41.98
2025-12-14,S033,P001,17,41.71
2025-12-14,S033,P017,10,16.94
2025-12-14,S033,P005,6,13.17
2025-12-14,S048,P019,2,3.7
2025-12-14,S048,P006,6,17.24
2025-12-14,S048,P021,5,23.47
2025-12-14,S048,P014,8,26.59
2025-12-14,S006,P024,4,19.33
2025-12-14,S006,P022,25,23.11
2025-12-14,S006,P010,19,37.19
2025-12-14,S026,P020,9,38.28
2025-12-14,S026,P022,21,19.24
2025-12-14,S026,P017,16,26.6
2025-12-14,S026,P009,10,19.76
2025-12-14,S024,P005,4,8.82
2025-12-14,S024,P020,4,17.47
2025-12-14,S024,P004,3,7.34
2025-12-14,S024,P006,18,51.11
2025-12-14,S024,P016,4,7.6
2025-12-14,S024,P024,24,113.83
2025-12-14,S047,P014,24,83.16
2025-12-14,S047,P005,4,9.07
2025-12-14,S047,P009,16,29.31
2025-12-14,S001,P019,15,29.03
2025-12-14,S001,P017,14,23.27
2025-12-14,S001,P004,20,46.83
2025-12-14,S016,P019,19,36.47
2025-12-14,S016,P012,8,19.21
2025-12-14,S016,P020,16,69.41
2025-12-14,S016,P009,19,37.37
2025-12-14,S016,P013,7,18.67
2025-12-14,S016,P007,6,11.47
2025-12-14,S040,P018,8,15.46
2025-12-14,S040,P020,5,21.5
2025-12-14,S040,P023,14,32.8
2025-12-14,S040,P022,12,10.97
2025-12-14,S040,P002,22,52.15
2025-12-14,S011,P023,20,46.62
2025-12-14,S011,P020,19,78.71
2025-12-14,S011,P002,22,51.41
2025-12-14,S011,P025,9,34.07
2025-12-14,S011,P006,3,8.31
2025-12-15,S050,P024,9,42.02
2025-12-15,S050,P018,14,26.21
2025-12-15,S050,P019,15,28.8
2025-12-15,S050,P012,15,37.19
2025-12-15,S050,P009,22,43.35
2025-12-15,S026,P023,10,24.82
2025-12-15,S026,P015,17,33.55
2025-12-15,S026,P013,1,2.62
2025-12-15,S026,P019,15,29.84
2025-12-15,S026,P016,10,18.96
2025-12-15,S023,P017,7,11.93
2025-12-15,S023,P018,8,15.83
2025-12-15,S023,P001,15,35.02
2025-12-15,S023,P023,8,19.52
2025-12-15,S023,P009,7,13.04
2025-12-15,S043,P009,10,18.48
2025-12-15,S043,P007,4,7.75
2025-12-15,S043,P008,2,3.83
2025-12-15,S043,P020,3,12.79
2025-12-15,S049,P016,15,27.99
2025-12-15,S049,P019,4,7.83
2025-12-15,S049,P009,21,38.56
2025-12-15,S049,P006,12,34.98
2025-12-15,S049,P025,6,22.26
2025-12-15,S046,P011,4,6.16
2025-12-15,S046,P023,8,18.75
2025-12-15,S046,P001,9,21.72
2025-12-15,S046,P024,10,47.6
2025-12-15,S046,P007,16,30.24
2025-12-15,S046,P013,12,31.28
2025-12-15,S038,P019,11,21.11
2025-12-15,S038,P022,11,10.72
2025-12-15,S038,P008,5,9.16
2025-12-15,S038,P004,14,34.85
2025-12-15,S013,P016,2,3.88
2025-12-15,S013,P010,2,3.74
2025-12-15,S013,P009,4,7.54
2025-12-15,S013,P018,11,21.12
2025-12-15,S013,P019,9,17.07
2025-12-15,S034,P022,9,8.4
2025-12-15,S034,P020,13,55.98
2025-12-15,S034,P007,19,35.94
2025-12-15,S034,P019,10,19.83
2025-12-15,S034,P021,7,34.73
2025-12-15,S001,P021,6,28.3
2025-12-15,S001,P020,12,52.18
2025-12-15,S001,P019,12,22.82
2025-12-15,S001,P013,14,37.56
2025-12-15,S001,P003,15,34.91
2025-12-15,S001,P025,1,3.75
2025-12-15,S005,P024,10,46.16
2025-12-15,S005,P023,17,39.03
2025-12-15,S005,P003,14,34.85
2025-12-15,S005,P007,4,7.42
2025-12-15,S005,P006,12,33.72
2025-12-15,S006,P015,1,1.89
2025-12-15,S006,P021,14,66.88
2025-12-15,S006,P005,10,21.32
2025-12-15,S006,P017,7,11.99
2025-12-15,S006,P006,15,43.56
2025-12-16,S023,P001,5,11.92
2025-12-16,S023,P017,2,3.43
2025-12-16,S023,P025,14,54.81
2025-12-16,S031,P020,7,30.33
2025-12-16,S031,P008,11,21.39
2025-12-16,S031,P001,16,37.36
2025-12-16,S031,P018,3,5.61
2025-12-16,S031,P012,8,19.51
2025-12-16,S035,P014,8,26.7
2025-12-16,S035,P007,13,25.09
2025-12-16,S035,P003,7,16.25
2025-12-16,S035,P006,1,2.78
2025-12-16,S035,P005,7,15.31
2025-12-16,S015,P008,1,1.89
2025-12-16,S015,P003,12,28.68
2025-12-16,S015,P005,12,27.02
2025-12-16,S006,P003,10,23.84
2025-12-16,S006,P025,9,33.76
2025-12-16,S006,P005,16,34.07
2025-12-16,S006,P002,8,19.88
2025-12-16,S006,P009,10,18.36
2025-12-16,S029,P024,15,70.73
2025-12-16,S029,P004,9,21.92
2025-12-16,S029,P017,13,22.3
2025-12-16,S029,P022,9,8.83
2025-12-16,S029,P007,10,18.68
2025-12-16,S029,P016,13,24.15
2025-12-16,S020,P019,3,5.82
2025-12-16,S020,P004,5,11.54
2025-12-16,S020,P013,6,16.32
2025-12-16,S020,P008,15,29.84
2025-12-16,S020,P001,2,4.84
2025-12-16,S024,P005,15,33.77
2025-12-16,S024,P016,15,28.51
2025-12-16,S024,P008,5,9.45
2025-12-16,S027,P009,16,30.68
2025-12-16,S027,P002,13,30.26
2025-12-16,S027,P016,11,20.96
2025-12-16,S027,P023,5,11.61
2025-12-16,S017,P009,16,29.77
2025-12-16,S017,P018,2,3.78
2025-12-16,S017,P012,8,18.43
2025-12-16,S017,P015,11,21.34
2025-12-16,S017,P001,6,14.13
2025-12-16,S010,P004,4,9.19
2025-12-16,S010,P017,4,6.64
2025-12-16,S010,P022,15,14.29
2025-12-16,S010,P003,7,16.34
2025-12-16,S010,P002,2,4.95
2025-12-16,S044,P003,17,41.63
2025-12-16,S044,P015,3,5.62
2025-12-16,S044,P021,3,14.77
2025-12-16,S044,P002,5,12.41
2025-12-16,S044,P012,3,7.01
2025-12-16,S044,P018,11,21.06
2025-12-17,S037,P004,13,31.16
2025-12-17,S037,P006,20,59.33
2025-12-17,S037,P024,14,66.58
2025-12-17,S037,P018,17,32.0
2025-12-17,S037,P013,9,23.53
2025-12-17,S037,P017,9,15.4
2025-12-17,S041,P001,14,34.55
2025-12-17,S041,P024,1,4.68
2025-12-17,S041,P002,8,19.64
2025-12-17,S041,P010,12,22.95
2025-12-17,S041,P020,4,17.18
2025-12-17,S041,P025,4,15.15
2025-12-17,S012,P008,14,26.12
2025-12-17,S012,P009,4,7.83
2025-12-17,S012,P010,6,11.84
2025-12-17,S012,P003,5,11.75
2025-12-17,S036,P003,6,14.02
2025-12-17,S036,P002,2,4.83
2025-12-17,S036,P011,2,2.94
2025-12-17,S036,P012,5,12.15
2025-12-17,S036,P014,4,13.66
2025-12-17,S036,P021,17,83.15
2025-12-17,S047,P008,11,20.73
2025-12-17,S047,P014,17,54.82
2025-12-17,S047,P010,12,22.73
2025-12-17,S027,P025,7,27.15
2025-12-17,S027,P023,8,19.92
2025-12-17,S027,P005,15,31.8
2025-12-17,S027,P024,13,64.48
2025-12-17,S027,P016,3,5.69
2025-12-17,S027,P018,11,20.7
2025-12-17,S007,P025,13,51.83
2025-12-17,S007,P010,17,32.32
2025-12-17,S007,P006,7,19.88
2025-12-17,S049,P004,11,27.23
2025-12-17,S049,P024,7,34.07
2025-12-17,S049,P002,4,9.54
2025-12-17,S050,P007,10,19.3
2025-12-17,S050,P024,6,29.15
2025-12-17,S050,P018,14,27.11
2025-12-17,S050,P017,2,3.31
2025-12-17,S050,P025,9,34.81
2025-12-17,S023,P015,3,5.62
2025-12-17,S023,P021,15,68.98
2025-12-17,S023,P001,11,26.03
2025-12-17,S030,P011,3,4.58
2025-12-17,S030,P016,16,31.11
2025-12-17,S030,P020,2,8.64
2025-12-18,S032,P002,8,18.87
2025-12-18,S032,P021,15,69.39
2025-12-18,S032,P009,14,27.14
2025-12-18,S032,P013,8,21.56
2025-12-18,S032,P001,19,46.97
2025-12-18,S026,P015,6,11.64
2025-12-18,S026,P018,9,16.92
2025-12-18,S026,P005,22,48.08
2025-12-18,S026,P007,6,11.52
2025-12-18,S026,P021,6,28.88
2025-12-18,S048,P006,2,5.92
2025-12-18,S048,P011,19,28.53
2025-12-18,S048,P005,7,14.99
2025-12-18,S011,P006,10,28.97
2025-12-18,S011,P001,7,16.07
2025-12-18,S011,P025,4,15.29
2025-12-18,S011,P020,21,90.28
2025-12-18,S002,P006,6,17.6
2025-12-18,S002,P013,2,5.56
2025-12-18,S002,P016,10,19.88
2025-12-18,S002,P005,5,11.38
2025-12-18,S002,P007,19,36.27
2025-12-18,S023,P015,3,5.89
2025-12-18,S023,P008,11,21.78
2025-12-18,S023,P014,19,64.74
2025-12-18,S023,P013,3,8.0
2025-12-18,S023,P025,3,11.25
2025-12-18,S044,P024,6,28.5
2025-12-18,S044,P002,12,28.17
2025-12-18,S044,P018,6,11.57
2025-12-18,S044,P013,3,8.31
2025-12-18,S044,P017,19,32.52
2025-12-18,S044,P025,13,50.95
2025-12-18,S045,P013,1,2.7
2025-12-18,S045,P014,9,29.12
2025-12-18,S045,P011,13,20.52
2025-12-18,S045,P015,7,12.95
2025-12-18,S043,P023,9,21.89
2025-12-18,S043,P015,19,35.27
2025-12-18,S043,P021,10,46.59
2025-12-18,S041,P019,2,3.76
2025-12-18,S041,P022,13,12.03
2025-12-18,S041,P005,7,14.75
2025-12-18,S041,P006,7,20.09
2025-12-18,S041,P025,17,62.43
2025-12-18,S020,P008,14,26.97
2025-12-18,S020,P007,1,1.92
2025-12-18,S020,P019,5,9.27
2025-12-18,S020,P022,9,8.81
2025-12-18,S020,P016,9,16.6
2025-12-18,S020,P015,4,7.44
2025-12-18,S016,P020,8,35.2
2025-12-18,S016,P022,16,14.69
2025-12-18,S016,P023,9,22.23
2025-12-18,S016,P019,4,7.86
2025-12-18,S016,P018,3,5.56
2025-12-18,S033,P011,8,11.81
2025-12-18,S033,P017,23,39.47
2025-12-18,S033,P014,10,34.48
2025-12-18,S033,P007,10,19.89
2025-12-18,S033,P023,16,38.61
2025-12-19,S034,P020,13,56.68
2025-12-19,S034,P014,2,6.81
2025-12-19,S034,P002,11,25.87
2025-12-19,S034,P011,18,28.09
2025-12-19,S047,P022,2,1.85
2025-12-19,S047,P011,15,22.86
2025-12-19,S047,P013,20,54.22
2025-12-19,S041,P005,18,38.11
2025-12-19,S041,P021,15,73.2
2025-12-19,S041,P015,12,22.01
2025-12-19,S041,P018,14,27.61
2025-12-19,S041,P011,9,13.34
2025-12-19,S041,P023,1,2.37
2025-12-19,S032,P019,6,11.7
2025-12-19,S032,P020,13,54.97
2025-12-19,S032,P013,3,7.86
2025-12-19,S032,P006,19,53.64
2025-12-19,S049,P006,9,25.71
2025-12-19,S049,P004,2,4.94
2025-12-19,S049,P012,4,9.9
2025-12-19,S049,P002,15,35.34
2025-12-19,S049,P025,5,19.85
2025-12-19,S012,P007,15,28.71
2025-12-19,S012,P024,1,4.61
2025-12-19,S012,P002,3,7.4
2025-12-19,S012,P015,5,9.68
2025-12-19,S040,P001,7,16.3
2025-12-19,S040,P019,10,19.54
2025-12-19,S040,P025,4,14.88
2025-12-19,S040,P010,3,5.79
2025-12-19,S040,P021,13,62.5
2025-12-19,S015,P009,7,13.16
2025-12-19,S015,P005,12,25.39
2025-12-19,S015,P023,1,2.43
2025-12-19,S015,P010,4,7.38
2025-12-19,S015,P019,11,21.18
2025-12-19,S019,P020,5,22.01
2025-12-19,S019,P012,16,36.95
2025-12-19,S019,P010,12,22.56
2025-12-19,S019,P011,15,23.75
2025-12-19,S019,P007,7,13.5
2025-12-19,S019,P018,12,23.31
2025-12-19,S013,P011,13,19.81
2025-12-19,S013,P015,6,11.32
2025-12-19,S013,P016,6,11.37
2025-12-19,S013,P001,4,9.68
2025-12-19,S013,P003,11,26.08
2025-12-19,S001,P008,10,18.64
2025-12-19,S001,P020,17,72.88
2025-12-19,S001,P025,12,44.95
2025-12-19,S001,P018,4,7.78
2025-12-19,S001,P006,13,37.61
2025-12-19,S001,P016,12,23.54
2025-12-19,S008,P010,5,9.63
2025-12-19,S008,P013,12,32.53
2025-12-19,S008,P003,2,4.91
2025-12-19,S008,P020,2,8.74
2025-12-19,S002,P018,6,11.82
2025-12-19,S002,P010,11,21.74
2025-12-19,S002,P013,13,36.09
2025-12-19,S002,P020,16,69.44
2025-12-19,S002,P019,16,29.62
2025-12-19,S002,P015,8,15.79
2025-12-19,S030,P001,9,21.12
2025-12-19,S030,P023,1,2.43
2025-12-19,S030,P018,15,29.16
2025-12-19,S039,P013,4,10.61
2025-12-19,S039,P014,15,48.81
2025-12-19,S039,P018,4,7.37
2025-12-19,S039,P007,1,1.97
2025-12-19,S039,P006,19,52.88
2025-12-19,S039,P016,6,11.38
2025-12-20,S045,P019,12,22.48
2025-12-20,S045,P016,11,20.21
2025-12-20,S045,P024,23,106.63
2025-12-20,S039,P023,16,39.49
2025-12-20,S039,P003,4,9.67
2025-12-20,S039,P005,5,11.03
2025-12-20,S039,P017,14,24.87
2025-12-20,S039,P009,2,3.82
2025-12-20,S039,P015,22,41.44
2025-12-20,S028,P010,15,28.81
2025-12-20,S028,P006,4,11.56
2025-12-20,S028,P002,4,9.4
2025-12-20,S028,P023,2,4.61
2025-12-20,S028,P020,16,70.6
2025-12-20,S040,P005,6,13.64
2025-12-20,S040,P020,8,34.11
2025-12-20,S040,P009,7,13.6
2025-12-20,S040,P001,17,40.73
2025-12-20,S040,P024,3,13.87
2025-12-20,S012,P020,21,88.54
2025-12-20,S012,P005,22,47.02
2025-12-20,S012,P016,11,20.6
2025-12-20,S012,P025,4,15.28
2025-12-20,S030,P010,18,34.47
2025-12-20,S030,P016,13,25.72
2025-12-20,S030,P018,18,33.86
2025-12-20,S030,P008,24,44.1
2025-12-20,S030,P013,20,53.26
2025-12-20,S030,P021,11,51.67
2025-12-20,S033,P009,17,32.95
2025-12-20,S033,P021,12,57.91
2025-12-20,S033,P019,10,19.39
2025-12-20,S048,P011,2,2.93
2025-12-20,S048,P018,6,11.64
2025-12-20,S048,P001,13,30.51
2025-12-20,S048,P022,7,6.72
2025-12-20,S036,P020,7,29.22
2025-12-20,S036,P022,6,5.83
2025-12-20,S036,P007,10,19.42
2025-12-20,S029,P010,25,46.87
2025-12-20,S029,P015,20,38.74
2025-12-20,S029,P022,12,11.67
2025-12-20,S029,P003,14,33.14
2025-12-20,S029,P021,19,89.18
2025-12-20,S025,P006,14,40.16
2025-12-20,S025,P015,7,13.3
2025-12-20,S025,P003,7,17.03
2025-12-20,S025,P016,4,7.37
2025-12-20,S025,P007,14,25.67
2025-12-20,S023,P005,9,19.51
2025-12-20,S023,P021,18,86.34
2025-12-20,S023,P024,20,95.04
2025-12-20,S023,P001,5,11.46
2025-12-20,S023,P002,16,38.36
2025-12-20,S023,P013,14,36.88
2025-12-20,S015,P021,11,52.52
2025-12-20,S015,P003,14,32.56
2025-12-20,S015,P012,4,9.69
2025-12-20,S046,P023,15,36.25
2025-12-20,S046,P013,7,18.27
2025-12-20,S046,P004,11,25.34
2025-12-20,S046,P021,13,64.69
2025-12-20,S046,P012,25,57.35
2025-12-20,S043,P002,11,26.66
2025-12-20,S043,P011,25,39.34
2025-12-20,S043,P024,8,37.47
2025-12-20,S043,P013,3,7.8
2025-12-20,S043,P004,2,4.95
2025-12-21,S016,P004,5,11.56
2025-12-21,S016,P015,22,42.43
2025-12-21,S016,P020,5,21.42
2025-12-21,S016,P006,15,44.76
2025-12-21,S016,P019,6,11.91
2025-12-21,S045,P025,11,41.34
2025-12-21,S045,P002,15,35.47
2025-12-21,S045,P019,8,15.83
2025-12-21,S045,P006,2,5.88
2025-12-21,S042,P025,2,7.4
2025-12-21,S042,P006,13,38.27
2025-12-21,S042,P001,23,53.63
2025-12-21,S042,P016,12,22.76
2025-12-21,S042,P003,9,20.68
2025-12-21,S042,P023,9,21.71
2025-12-21,S009,P021,13,60.9
2025-12-21,S009,P010,8,15.89
2025-12-21,S009,P012,19,47.26
2025-12-21,S001,P015,8,14.89
2025-12-21,S001,P025,8,31.84
2025-12-21,S001,P021,21,97.75
2025-12-21,S001,P022,2,1.88
2025-12-21,S012,P014,14,47.85
2025-12-21,S012,P009,6,11.01
2025-12-21,S012,P011,17,26.8
2025-12-21,S012,P020,21,89.21
2025-12-21,S041,P024,5,23.15
2025-12-21,S041,P022,22,20.69
2025-12-21,S041,P011,8,12.3
2025-12-21,S041,P008,4,7.42
2025-12-21,S004,P006,20,55.98
2025-12-21,S004,P013,5,13.47
2025-12-21,S004,P012,9,22.14
2025-12-21,S004,P005,19,42.68
2025-12-21,S004,P015,13,25.05
2025-12-21,S004,P007,9,17.27
2025-12-22,S006,P008,11,21.18
2025-12-22,S006,P011,7,11.04
2025-12-22,S006,P014,19,61.22
2025-12-22,S006,P019,19,36.31
2025-12-22,S027,P017,6,10.53
2025-12-22,S027,P013,19,49.33
2025-12-22,S027,P016,9,17.91
2025-12-22,S027,P004,1,2.35
2025-12-22,S027,P015,19,37.05
2025-12-22,S027,P023,2,4.77
2025-12-22,S034,P023,17,38.95
2025-12-22,S034,P013,3,8.16
2025-12-22,S034,P006,12,34.23
2025-12-22,S034,P012,11,26.54
2025-12-22,S032,P022,3,2.95
2025-12-22,S032,P003,16,37.01
2025-12-22,S032,P020,12,49.75
2025-12-22,S032,P011,10,15.34
2025-12-22,S014,P018,6,11.3
2025-12-22,S014,P023,5,12.19
2025-12-22,S014,P025,9,35.22
2025-12-22,S038,P012,7,16.56
2025-12-22,S038,P009,15,28.72
2025-12-22,S038,P017,4,6.89
2025-12-22,S038,P022,10,9.4
2025-12-22,S038,P014,3,10.37
2025-12-22,S031,P003,14,32.29
2025-12-22,S031,P013,6,16.33
2025-12-22,S031,P006,13,36.4
2025-12-22,S030,P010,5,9.49
2025-12-22,S030,P014,1,3.23
2025-12-22,S030,P022,10,9.52
2025-12-22,S018,P014,21,70.04
2025-12-22,S018,P019,11,21.71
2025-12-22,S018,P011,8,11.97
2025-12-22,S018,P021,15,70.59
2025-12-22,S018,P016,2,3.75
2025-12-22,S001,P020,8,33.55
2025-12-22,S001,P006,4,11.12
2025-12-22,S001,P023,12,28.54
2025-12-22,S001,P018,10,19.2
2025-12-22,S028,P022,5,4.77
2025-12-22,S028,P011,7,10.35
2025-12-22,S028,P012,1,2.39
2025-12-23,S030,P025,14,51.89
2025-12-23,S030,P019,21,38.91
2025-12-23,S030,P022,4,3.77
2025-12-23,S030,P005,8,16.99
2025-12-23,S030,P024,3,14.01
2025-12-23,S021,P025,4,15.25
2025-12-23,S021,P009,5,9.47
2025-12-23,S021,P007,15,28.91
2025-12-23,S021,P001,3,7.09
2025-12-23,S010,P023,9,21.24
2025-12-23,S010,P014,14,48.37
